"x","qname","GENDER","STUDY","y","md","lo","hi"
0.586223351218815,"q0.05","F","Study A",31.2314855649145,30.2606683075867,21.6073225773291,41.6859134974313
0.964613804911059,"q0.05","F","Study A",39.4441049665485,40.2800358003261,29.2257426404997,54.9327982426851
1.53135913915911,"q0.05","F","Study A",51.7447950937183,55.2494132581835,37.616113715675,76.4196243717523
2.06997658139531,"q0.05","F","Study A",63.434993978226,67.576152355551,43.8814836925698,91.1567501467767
2.65158179924304,"q0.05","F","Study A",76.0582024320194,68.9999475339871,46.9183911098713,91.4327947374329
2.80389364834127,"q0.05","F","Study A",75.5173545479226,69.3060612255176,47.6621361863294,91.6063420966036
3.45214577857862,"q0.05","F","Study A",73.046170605613,69.0424586863484,50.4097810935326,88.9119943165067
6.4115601869201,"q0.05","F","Study A",61.7646685497382,55.2253056884123,45.6487934577295,70.9847354533015
7.16573080106831,"q0.05","F","Study A",58.3448043915568,51.5520236406843,42.3009018633999,65.1148367552655
14.1438028831575,"q0.05","F","Study A",26.7020178430821,19.8213640727222,-1.60230631732509,36.9799596420097
0.289566887599447,"q0.05","F","Study A",24.7928278077251,22.711946597901,14.5095982344199,30.8204922370923
0.466003610707541,"q0.05","F","Study A",28.6222258329924,27.0999738859011,18.7309767586721,37.201022544942
1.19926129184839,"q0.05","F","Study A",44.5369144783058,46.3735565926629,32.9107673460058,63.4780596625637
1.6263101981072,"q0.05","F","Study A",53.8056211278583,57.7335472811908,38.8542322002973,80.1401246086251
1.7187812806681,"q0.05","F","Study A",55.812621492515,60.2201459157295,40.0600129243762,83.763451071341
2.64809468108932,"q0.05","F","Study A",75.9825177976938,68.9871900925837,46.9013633672929,91.4411177552965
3.34354152599844,"q0.05","F","Study A",73.4601778672314,69.4662192451703,50.4422359939483,89.6765479876712
3.99186026446061,"q0.05","F","Study A",70.9887399587614,67.7974421940033,50.1033739177857,87.8440182077531
7.54953959724799,"q0.05","F","Study A",56.6043838886955,49.9509245022843,40.7747333495449,63.1631919918023
7.34861043243883,"q0.05","F","Study A",57.5155178754512,50.7891218439233,41.5737034823317,64.2108319793732
12.3599523468527,"q0.05","F","Study A",34.7910718227644,28.0741320510333,11.3317249996772,42.4817026249511
0.290978845562835,"q0.05","F","Study A",24.8234730664994,22.7429086346984,14.5433803684271,30.8705257540377
0.561334476670103,"q0.05","F","Study A",30.6912952613029,29.6585957495142,21.011837926193,40.7854657360949
0.922145099718034,"q0.05","F","Study A",38.5223604863027,39.0457000453031,28.3312938754654,53.5267814084365
1.08348968835339,"q0.05","F","Study A",42.024197504506,43.3894751950388,31.0968011866547,58.9850506975294
1.69256929390359,"q0.05","F","Study A",55.243714280611,59.5011627960836,39.7182205769219,82.7363777133968
2.44806890991648,"q0.05","F","Study A",71.6411416833983,67.9466466950578,45.8992217807727,92.2551073970955
3.10427700321818,"q0.05","F","Study A",74.372271515261,70.1463493405799,49.1289205668665,90.5009478447161
4.07533161116504,"q0.05","F","Study A",70.6705411469774,67.4570739403364,50.0159700772531,87.5618786368295
6.55572227349651,"q0.05","F","Study A",61.1109508092957,54.52830609609,44.8717277150577,69.8160658540315
7.91378872258115,"q0.05","F","Study A",54.9526587164056,48.2132620978265,39.3263414631916,60.5282928389159
12.9746514841203,"q0.05","F","Study A",32.0036552750857,25.7323886285562,6.94554645327891,39.7755713944705
0.34057903946788,"q0.05","F","Study A",25.9000000006357,24.0536722026193,15.7301015320372,32.6281362542001
0.563827493984454,"q0.05","F","Study A",30.7454039264982,29.7189029083957,21.0714852012366,40.8756599252812
1.44095533048494,"q0.05","F","Study A",49.7826629560524,52.8508505574122,36.4372892998096,72.8773006175625
1.16598953441979,"q0.05","F","Study A",43.8147813550012,45.4945849439924,32.332882062588,62.1868077502114
2.12665536455513,"q0.05","F","Study A",64.6651550621508,67.8072376521073,44.1839572720938,92.2594722869417
3.28307575185627,"q0.05","F","Study A",73.6906777687052,69.4851667227768,50.0020022722838,89.7744571937756
2.75754459031943,"q0.05","F","Study A",75.6940404968621,69.3798716785508,47.4358118136329,91.5320747077179
4.44673695071387,"q0.05","F","Study A",69.2547171207249,65.8346140269118,49.6270671258402,85.1340210966963
5.69213567809682,"q0.05","F","Study A",64.5071670485177,59.2979597258538,48.53763271545,76.81684826731
7.50331229377819,"q0.05","F","Study A",56.8140063566188,50.1437666061986,40.9585505411761,63.501839423579
9.44703401981797,"q0.05","F","Study A",47.9999999968661,40.156985164477,29.1578168389465,53.2356640012417
0.297414671252493,"q0.05","F","Study A",24.9631567885356,22.8791660647846,14.6973622372451,31.0985828223432
0.44120841101889,"q0.05","F","Study A",28.0840686566034,26.5924281526653,18.1377333475197,36.245092091371
1.30167917983121,"q0.05","F","Study A",46.7598012455144,49.0176164112905,34.6211918438908,67.4528209597547
1.57228126729178,"q0.05","F","Study A",52.6329725225113,56.3400617943375,38.1497195946673,78.0230902951428
1.85003135082659,"q0.05","F","Study A",58.661284155501,63.0700279231279,41.76941436997,87.717024999566
2.6569975405769,"q0.05","F","Study A",76.0773330572331,69.0197607435344,46.9448363994298,91.4198685014737
2.89154170968612,"q0.05","F","Study A",75.1832338143387,69.4205144550281,48.0901253051646,91.7621884821957
3.27916494018722,"q0.05","F","Study A",73.7055860654198,69.4899413174666,49.9829056167005,89.781138944235
5.81586544973489,"q0.05","F","Study A",64.0355002024398,58.7955470002114,48.0721932059198,75.8138160133654
9.85601607266305,"q0.05","F","Study A",46.1454287540541,38.3025241268799,27.314394147692,52.0337854847764
12.8828825872767,"q0.05","F","Study A",32.419790789296,26.1729593302665,7.60036234961993,40.1725501346794
0.220753917946083,"q0.05","F","Study A",23.2993051131817,21.1020696030919,12.8592839459382,28.3820663260575
0.471817443230835,"q0.05","F","Study A",28.7484097610845,27.2366571526243,18.8700769829596,37.4251634928174
1.05539740907521,"q0.05","F","Study A",41.4144802260254,42.6726577244674,30.7556421465007,57.9581233600991
1.5867523788264,"q0.05","F","Study A",52.9470547845394,56.7257430218256,38.3384162862317,78.5901168716625
2.13285771941923,"q0.05","F","Study A",64.799771494204,67.8316693150071,44.2170569324183,92.2566172557791
2.10119068610746,"q0.05","F","Study A",64.1124675368409,67.7069298724597,44.0480617572035,91.7180737031672
3.63894817781657,"q0.05","F","Study A",72.334066353772,69.0213057777867,50.3539577326082,87.6062259810293
3.99486699562363,"q0.05","F","Study A",70.9772780821032,67.785181749246,50.1002255338034,87.850079667775
5.31449791488346,"q0.05","F","Study A",65.9467495329207,61.4563751257338,49.5206587740967,79.4136600837798
9.01326810477387,"q0.05","F","Study A",49.9669562153626,42.1314860793798,31.6162162809709,54.7772207244205
14.7708071071311,"q0.05","F","Study A",23.8588026131808,16.8597255489857,-6.48122487874678,36.6213775418015
0.216153274443557,"q0.05","F","Study A",23.1994523453801,20.9849189752493,12.7489373740331,28.219039960817
0.56725586981825,"q0.05","F","Study A",30.8198136945647,29.8018367913344,21.1535116176327,40.9996941936255
0.926183877425108,"q0.05","F","Study A",38.6100184698023,39.1630854873079,28.4163560339636,53.6604937366115
1.369580599558,"q0.05","F","Study A",48.2335395767288,50.8854562586874,35.5065953752227,70.0880240523936
1.57601742296472,"q0.05","F","Study A",52.7140623700059,56.4396370828463,38.1984373599176,78.1694853772011
2.61708346742248,"q0.05","F","Study A",75.3094478282754,68.6349329571082,46.749934324715,91.4394352397557
3.580589778898,"q0.05","F","Study A",72.5565327902845,69.2295272625355,50.371397349505,88.0141573020478
3.54584035676125,"q0.05","F","Study A",72.6890000999892,69.3152650649287,50.3817817433752,88.2570594023894
5.91692679984876,"q0.05","F","Study A",63.6502470162406,58.2155585595218,47.6920264506937,74.9945484074284
7.89034655767002,"q0.05","F","Study A",55.0589596275604,48.3420161482862,39.4195563512852,60.6956056754705
11.8973840556661,"q0.05","F","Study A",36.8886353808814,30.1925613848692,14.6323756629008,44.5324624321697
0.224971646547692,"q0.05","F","Study A",23.3908470625797,21.2094696990734,12.9604462925009,28.5315238884863
0.412453639731928,"q0.05","F","Study A",27.4599725929135,25.968688003873,17.4497542701373,35.175052751353
1.09391402457715,"q0.05","F","Study A",42.2504482066323,43.6554680769349,31.2233967008564,59.3896113557046
1.48108362694231,"q0.05","F","Study A",50.6536109982439,53.9094801629794,36.9605439759654,74.4496615594433
2.10721577087229,"q0.05","F","Study A",64.2432364840511,67.7306632520856,44.0802153930453,91.8461717111015
2.72602433123567,"q0.05","F","Study A",75.814197990308,69.2722916867626,47.2818970811883,91.3850720066777
2.65314064420419,"q0.05","F","Study A",76.0920356949838,69.005650487649,46.9260030144719,91.4290741022566
5.17546975093059,"q0.05","F","Study A",66.4767349549812,62.1479146674069,49.7784131068516,80.3203584849597
5.84661680290842,"q0.05","F","Study A",63.9182738174329,58.6316373985694,47.9565145401932,75.5645259784979
10.7307651523342,"q0.05","F","Study A",42.178788955141,34.5966163461098,22.9567712829838,49.4631540381323
12.7700926958236,"q0.05","F","Study A",32.9312481686354,26.6193752776666,8.40517330858277,40.6633779386016
0.208156621626982,"q0.05","F","Study A",23.02589229526,20.7812924830888,12.5571374172358,27.9356741138303
0.65239087786051,"q0.05","F","Study A",32.6675913330817,31.8064925988912,23.0458372945698,44.079770283565
0.949549034947717,"q0.05","F","Study A",39.1171378858394,39.8421843489485,28.9084580699439,54.4340469839344
1.80781518417279,"q0.05","F","Study A",57.7450209108082,62.0519656650735,41.2201251894615,86.8241403169774
1.68408047496747,"q0.05","F","Study A",55.0594722226281,59.2683182735909,39.6075302512561,82.4037573802511
3.26468252470515,"q0.05","F","Study A",73.7607940797247,69.5076224714925,49.9121873812334,89.8058826277131
3.21963173737379,"q0.05","F","Study A",73.9325309358794,69.6669549001188,49.6922025181791,89.8319329702139
4.05959757378776,"q0.05","F","Study A",70.7305204357166,67.5212320860589,50.0324453750468,87.649848774146
6.28214817089519,"q0.05","F","Study A",62.2579966735361,56.3198817195824,46.3102817867828,72.0338315957025
7.0303202079652,"q0.05","F","Study A",58.9588376639729,52.1169033049999,42.8393454470044,65.9686730265285
10.7892072975852,"q0.05","F","Study A",41.913777028127,34.2641519324122,22.5397580350576,49.2824244251838
0.223781257572495,"q0.05","F","Study A",23.365010756448,21.1791576751696,12.9318947773542,28.4893417920595
0.454365500192229,"q0.05","F","Study A",28.369631267433,26.8654722687594,18.4525263945636,36.7523379445634
0.821223159848998,"q0.05","F","Study A",36.3319419034431,36.1510195407203,26.3447579152408,50.1855458855689
1.53839717157729,"q0.05","F","Study A",51.8975491617911,55.4369895183858,37.7078864471104,76.6953980342007
1.76249828912638,"q0.05","F","Study A",56.7614591795478,61.2172657832045,40.630062767549,85.4764297584466
2.48842749630636,"q0.05","F","Study A",72.5170878327854,68.0466308260327,46.11460054077,91.8858282819417
2.26298964963017,"q0.05","F","Study A",67.6241658568908,67.842257740372,44.9115226280324,92.9792437965741
4.25862613927509,"q0.05","F","Study A",69.9718091445795,66.7096601161938,49.8240401953751,86.3816026828954
7.03379323001034,"q0.05","F","Study A",58.943088888123,52.1024152248426,42.8255354016228,65.9405185000635
6.16035957372267,"q0.05","F","Study A",62.7222636419738,57.1185453710209,46.776295088174,73.0211274543572
12.8847059520925,"q0.05","F","Study A",32.4115225537461,26.1644966537407,7.58735175117873,40.1646625268688
0.215762391059261,"q0.05","M","Study A",21.1816132876222,18.6970479821251,13.4831780743926,26.5174595396784
0.469436586135503,"q0.05","M","Study A",27.7760841385217,24.7376357765144,18.1942527407788,33.2982006432115
0.827184368413302,"q0.05","M","Study A",37.0760341058142,33.0656449474461,23.5466442302442,43.3357210853638
1.77248952935019,"q0.05","M","Study A",47.5686030049776,42.5402156184552,31.2879942957298,51.7230421972171
1.71424148451077,"q0.05","M","Study A",48.3754905879018,43.191520238477,31.7987344158904,52.1824483809842
2.7210978826749,"q0.05","M","Study A",34.427899253033,31.7937578924561,22.5245222265119,39.1136302175636
2.85108668560235,"q0.05","M","Study A",32.627214761529,30.00718381948,21.1728810800469,37.6105190714687
3.90700411366308,"q0.05","M","Study A",18.0000000000028,18.3847841348081,10.8188650095738,26.7415466986618
5.67305569230582,"q0.05","M","Study A",5.72999999999951,5.23473787941614,1.00103855138622,11.590827718079
8.80710157705585,"q0.05","M","Study A",1.38365563161192,0.654559363934931,0.0902414576895019,2.47291143729291
13.1362527010859,"q0.05","M","Study A",0.160999999999152,0.0551206883638908,-0.0945025325840988,0.378503145414627
0.240615341756735,"q0.05","M","Study A",21.8276863297937,19.2039257100277,14.0959179282434,27.1709856189371
0.460945887824228,"q0.05","M","Study A",27.5553614020185,24.5445136938706,18.0504740746089,33.0599725894511
0.720983036876782,"q0.05","M","Study A",34.3152425127528,30.4248900458398,22.4271168534346,40.3559736522349
1.76009726558313,"q0.05","M","Study A",47.7402682305753,42.6795244000503,31.3966541881518,51.7330649014211
1.4647616319444,"q0.05","M","Study A",51.8314382643816,44.9887608233301,32.6375812809316,54.4460802803182
2.24247933842932,"q0.05","M","Study A",41.058016390505,37.1267071115505,28.2207995963873,45.5194063558515
3.14522599736998,"q0.05","M","Study A",28.5526169106888,26.6307208151467,17.0707307095161,34.6040087305344
4.33001910292337,"q0.05","M","Study A",15.0610179334368,13.8247471843666,8.07748759936005,22.6418435203067
6.4600711760667,"q0.05","M","Study A",3.59254076181675,2.86051877058587,0.57026125648636,7.53482427624852
8.56221637940275,"q0.05","M","Study A",1.54784992444539,0.77219334213434,0.10345833671938,2.97360164710962
9.99556813485174,"q0.05","M","Study A",0.604370069414188,0.212016344752135,0.00714599774728148,0.808270809690804
0.211117298062925,"q0.05","M","Study A",21.0608602470741,18.5626455575413,13.3686551093595,26.3953135035542
0.568698984968023,"q0.05","M","Study A",30.3564924275646,26.9812914775752,19.8751292460433,36.0832587401911
0.842652220938686,"q0.05","M","Study A",37.478133746157,33.4425232225328,23.7260935251208,43.7697108778881
1.22129252531839,"q0.05","M","Study A",47.3212021333234,42.6586359705373,29.3638132767998,55.6818237689379
1.95889030717356,"q0.05","M","Study A",44.9864652956514,40.5144179501365,30.0777567473608,49.2642650478379
2.95200629293052,"q0.05","M","Study A",31.2292145668051,28.6187858604337,19.7333469534545,36.5641855304896
2.94272213640978,"q0.05","M","Study A",31.3578243877058,28.7330507918209,19.8660902966083,36.6583715156748
3.49741519568094,"q0.05","M","Study A",23.6738764869714,22.8124232672532,13.6174863017757,30.9043899048958
5.45885772291715,"q0.05","M","Study A",7.21818364998715,6.07577270826813,1.41580972340018,12.9452737726006
9.25939833209464,"q0.05","M","Study A",1.08708158943608,0.469784427675123,0.0599890681855561,1.80434211652489
15.848160640965,"q0.05","M","Study A",0.227198125464138,0.0186866705259359,-0.550920560072903,0.672279201198917
0.25026537696333,"q0.05","M","Study A",22.0785469893138,19.4405825906054,14.3338358010191,27.4327080080183
0.532667853995639,"q0.05","M","Study A",29.4198333288703,26.2056354219158,19.2649900370251,35.0723140700527
1.25887259449668,"q0.05","M","Study A",48.2981271638369,43.1779781978942,29.8480696139447,55.3768556565816
1.54950401448696,"q0.05","M","Study A",50.657534892913,44.3475999495471,32.934536042336,53.5577599143529
2.12122053181636,"q0.05","M","Study A",42.7377676275998,38.6895092648483,29.362403009228,46.8646592581778
2.50108082363342,"q0.05","M","Study A",37.4757102733663,34.4052531326535,24.8547433804674,41.7617162604138
2.67990062974208,"q0.05","M","Study A",34.9985888261195,32.387142033341,22.9415925691325,39.6067413970168
3.80690481107975,"q0.05","M","Study A",19.386636831112,19.7315734145485,11.4275502179665,27.7078992738383
6.50079408939941,"q0.05","M","Study A",3.4819412004336,2.79594128086221,0.556868688906243,7.37584041314084
11.0287833275338,"q0.05","M","Study A",0.109556320847286,0.0881260195189224,0.0116396439731134,0.460607209170024
15.3902940869067,"q0.05","M","Study A",0.216021526455631,0.0226852555598054,-0.473903159199081,0.622679349974342
0.238514247066643,"q0.05","M","Study A",21.7730666327267,19.1595458170563,14.044116254108,27.1157358342465
0.551439541942958,"q0.05","M","Study A",29.9078189079847,26.6348741404611,19.5828635682479,35.599001336543
0.684447547724212,"q0.05","M","Study A",33.3654722053423,29.645161101531,21.8176431096926,39.3308779357361
1.28759152576296,"q0.05","M","Study A",49.0446995735037,43.8809712852935,30.2181414303149,56.1180611793328
2.17391477938199,"q0.05","M","Study A",42.0078146451443,38.0908263993333,28.8663076365573,46.2754438712898
2.13165218734515,"q0.05","M","Study A",42.5932619478156,38.5772119958842,29.2641931234027,46.7129394900104
3.68135495113381,"q0.05","M","Study A",21.1258303664222,21.1160052876813,12.190995524825,28.9256895031539
5.34502246075312,"q0.05","M","Study A",8.0090771231095,6.74091055181245,1.65439993053006,13.58523641776
4.7316205928235,"q0.05","M","Study A",12.2708104781851,10.034073186611,4.43702611910874,18.7691363392972
8.93313815675116,"q0.05","M","Study A",1.30101259363621,0.602506538198341,0.0720437713963101,2.2829326781031
12.2636615381536,"q0.05","M","Study A",0.139699904069229,0.0673429822754787,0.00417041909551253,0.327531929382955
0.15936153789775,"q0.05","M","Study A",19.715426385846,17.2445026487205,12.2546038891567,25.0441727348087
0.433192846957214,"q0.05","M","Study A",26.8338981133843,23.8765984002076,17.5805132949701,32.346596915217
1.20610996291077,"q0.05","M","Study A",46.9265188459374,42.3831853981659,29.1681709530387,55.2295634951907
1.76759192778462,"q0.05","M","Study A",47.6364475807101,42.5952724603447,31.3309382540946,51.7084761132904
1.6475024903436,"q0.05","M","Study A",49.2999999999967,43.7210060533135,32.3839262791863,53.1833517072319
2.24290223572866,"q0.05","M","Study A",41.0521581581706,37.1207605489425,28.2168181865934,45.5141000129314
2.70257075514237,"q0.05","M","Study A",34.6845483679461,32.0657760504062,22.7120860779255,39.3353909675911
3.69852152161467,"q0.05","M","Study A",20.8880285208715,20.9482363152087,12.0866088079491,28.7582551035818
6.52804268154045,"q0.05","M","Study A",3.40793661450363,2.69383069118476,0.53975095045579,7.27068984887636
8.5839158847137,"q0.05","M","Study A",1.52999999999409,0.763537040970045,0.102287176653936,2.92923502117186
10.7601935680998,"q0.05","M","Study A",0.102999999996573,0.0887293870305204,0.00711858036220391,0.512108998203095
0.157534201357956,"q0.05","M","Study A",19.6679232586839,17.1996572873485,12.224229072987,24.9978386612393
0.500841737978139,"q0.05","M","Study A",28.5924870774648,25.4762972785477,18.7260571551194,34.1793517484312
0.93777728878439,"q0.05","M","Study A",39.9509886887248,35.778325907922,25.3514912998179,46.438685667477
1.14544144840014,"q0.05","M","Study A",45.3493905519687,40.9257095514594,28.3863971759188,53.2150518008547
2.33268227236352,"q0.05","M","Study A",39.8084701175548,36.1555519728293,27.3349100791062,44.2067728911366
2.30982341238932,"q0.05","M","Study A",40.1251250426097,36.3839662086434,27.5867819375668,44.6744003652707
2.29907518684122,"q0.05","M","Study A",40.2740160441402,36.4913664782832,27.6879722041934,44.809264718648
4.42903390820128,"q0.05","M","Study A",14.3730925775427,12.6513315047986,7.36359965096344,21.6431385032944
4.70793649831564,"q0.05","M","Study A",12.4353605078252,10.2405786292908,4.60970052302758,18.9835486955637
8.2410966107512,"q0.05","M","Study A",1.81200173473504,0.987107038055383,0.119948713906939,3.49808460872222
12.2076506265834,"q0.05","M","Study A",0.138332668369401,0.0661178211550961,0.0053103529625918,0.331037384740705
0.257753691655115,"q0.05","M","Study A",22.2732119332293,19.6370631826301,14.5184572934803,27.6421623373425
0.486968022440283,"q0.05","M","Study A",28.2318283487339,25.1137137986115,18.4911242624752,33.7900895076169
1.17372752455764,"q0.05","M","Study A",46.0847105345541,41.6335555432205,28.7508912265424,54.1542973348425
1.48634418978365,"q0.05","M","Study A",51.5324634580182,44.7863251696489,32.7687191543152,54.1505967505348
2.01552220635611,"q0.05","M","Study A",44.2019655519389,40.0218439725408,30.016232740117,48.4028124112964
2.56882986103227,"q0.05","M","Study A",36.5372091239522,33.6899600954623,24.0660443289889,40.9417358643911
3.21163907362539,"q0.05","M","Study A",27.6326223130552,25.904408813243,16.0842206351148,33.9302608244076
4.2533994660012,"q0.05","M","Study A",15.5933483344339,14.692334152712,8.47189073924751,23.3974670485325
6.25148747852285,"q0.05","M","Study A",4.15903425583399,3.33813251271159,0.640256426347678,8.34914327543542
7.57149745487231,"q0.05","M","Study A",2.36281126584282,1.4223058974589,0.203437359401013,4.62624034086999
12.4566160385496,"q0.05","M","Study A",0.144409955629033,0.0656344998553005,-0.00661056779743294,0.323597269877819
0.239550312040271,"q0.05","M","Study A",21.8000000000177,19.1801603349269,14.0696600339291,27.1429799022975
0.406461830505007,"q0.05","M","Study A",26.139003196083,23.1465145311097,17.1278591374426,31.6979287066198
1.17431567528677,"q0.05","M","Study A",46.0999999999962,41.6482737435641,28.7584701300435,54.1738270123291
1.27692595246751,"q0.05","M","Study A",48.7674391601104,43.639193283344,30.0807049761075,55.7427236663954
2.33418917557657,"q0.05","M","Study A",39.7875955715568,36.1404944351284,27.3148303524357,44.1756637031148
2.2120108244861,"q0.05","M","Study A",41.4800849018003,37.5551395607856,28.507648531114,45.9017128471928
3.41624547988817,"q0.05","M","Study A",24.7982890911023,23.6323599633028,14.2731976314033,31.8153174685016
3.23498010732535,"q0.05","M","Study A",27.3092880223116,25.6788641086882,15.737509343862,33.6934705194141
5.73031906113468,"q0.05","M","Study A",5.57447813384767,5.05272902694728,0.851915400285854,11.1921657154763
8.20978641967781,"q0.05","M","Study A",1.83775737004652,1.00313521081322,0.122479599533474,3.54225500661345
10.0598699513834,"q0.05","M","Study A",0.56220693329902,0.183664053179014,0.00578486560918021,0.750560246719494
0.250567471823241,"q0.05","M","Study A",22.0864001954599,19.4479911467044,14.3412838325452,27.4411578500562
0.450211846794994,"q0.05","M","Study A",27.2763211131221,24.3201730720977,17.8687073876741,32.7595884734021
1.22241516219615,"q0.05","M","Study A",47.35038600898,42.6745132674231,29.3782795626342,55.6855505218577
1.88510777710425,"q0.05","M","Study A",46.0085460798965,41.3553550238974,30.3005163887399,50.315656384876
1.86085183123656,"q0.05","M","Study A",46.3445542941954,41.6411059171014,30.513201376613,50.6714286723764
2.18303058989717,"q0.05","M","Study A",41.8815368561927,37.9626445972014,28.7804859079296,46.2653450111954
2.57236353779697,"q0.05","M","Study A",36.4882584697045,33.6535461199398,24.0302702985845,40.8989670549115
3.24380777376322,"q0.05","M","Study A",27.1870017815522,25.5957083250332,15.6661969770227,33.6039155384711
5.61945633763655,"q0.05","M","Study A",6.10239234104632,5.56798594124093,1.16781431047819,11.9639812105907
8.84333355497277,"q0.05","M","Study A",1.3598980785729,0.639595638029339,0.0882859551467829,2.41466691393368
12.4707797411757,"q0.05","M","Study A",0.144755693974176,0.0654079605317346,-0.00737374258336416,0.32444656995441
0.209529468858197,"q0.05","M","Study A",21.0195833115007,18.508936572325,13.329507796564,26.353560401183
0.706935972957997,"q0.05","M","Study A",33.950077449254,30.1092160354422,22.1949677459303,39.9618476836092
0.841813330566949,"q0.05","M","Study A",37.4563260959865,33.420537131937,23.711759442903,43.7461736830705
1.45939892644695,"q0.05","M","Study A",51.905725744511,44.9925150468403,32.5563392264905,54.5195002683272
1.77257940572889,"q0.05","M","Study A",47.5673579823477,42.5392052648145,31.2872062268325,51.7233113345304
2.64056841681372,"q0.05","M","Study A",35.5434427230829,32.8834583557292,23.3397817287097,40.0775289502356
2.59505668565169,"q0.05","M","Study A",36.1738990903955,33.4985912465752,23.8005307339948,40.6243072652022
2.87099670249918,"q0.05","M","Study A",32.3514090163856,29.7257371093417,20.8916087554208,37.39315583682
5.38811601929654,"q0.05","M","Study A",7.70967592230635,6.50710631430754,1.45705749996582,13.2927621753868
7.48040012281422,"q0.05","M","Study A",2.43774755917123,1.48650421008569,0.231028428960333,4.79014784072467
10.7872923899542,"q0.05","M","Study A",0.103661486759574,0.0877222393944201,0.00521841487289372,0.506695493772574
0.297917822994099,"q0.05","M","Study A",23.3173118003326,20.6092082990166,15.2898109523878,28.7680074650172
0.514969740246297,"q0.05","M","Study A",28.9597562004071,25.8009453542053,18.9652960548265,34.5757486477232
0.948644297003724,"q0.05","M","Study A",40.2334855698801,36.0506893552799,25.537175382644,46.7560779984267
1.54334564174179,"q0.05","M","Study A",50.7428444430057,44.3903776718249,32.9630685251078,53.5485822122729
1.51464125496376,"q0.05","M","Study A",51.1404751846048,44.5897661037888,32.8651994478645,53.7631859144974
2.29472012200468,"q0.05","M","Study A",40.3343450689026,36.534883906871,27.7289734066673,44.8639102971211
2.95096876320047,"q0.05","M","Study A",31.2435870639149,28.631555277144,19.7481813829128,36.5747110703772
4.55936132731832,"q0.05","M","Study A",13.4676165133613,11.4680470646439,6.16833955394903,20.3286012786779
6.62924220331715,"q0.05","M","Study A",3.13790658780836,2.40211509326583,0.422990730322193,7.01933283029473
11.3635401045888,"q0.05","M","Study A",0.11772778964464,0.0903374975055087,0.0146655864852201,0.404939082578455
10.6019927633915,"q0.05","M","Study A",0.206733337897699,0.114764469264554,0.0109368291761613,0.565160398724619
0.255872806221527,"q0.05","M","Study A",22.2243167582118,19.584775789697,14.4720847930994,27.5895524226633
0.521901082786664,"q0.05","M","Study A",29.1399421918372,25.9594393904463,19.0826691080982,34.7702250243997
0.817004933209875,"q0.05","M","Study A",36.8114112548091,32.8351827827442,23.4415250188378,43.0501112396714
1.62583308741922,"q0.05","M","Study A",49.6001778376765,43.9543739590106,32.5739315142014,53.5125594798018
1.72996871070858,"q0.05","M","Study A",48.1576274206862,43.0483789884744,31.6608323554953,52.1678150722206
