"Country_ID_code","x","pname","y","lo","md","hi"
1,0,"prob0",0.54954661239807,0.459025179088913,0.506852385395204,0.544251825084041
1,0,"prob1",0.323307088318289,0.313562485588497,0.363727929125016,0.410443465038476
1,0,"prob2",0.128406544251856,0.106099065526716,0.139803548657682,0.172336959673354
1,0.0328515,"prob0",0.54875470164127,0.4584978975677,0.506115912840338,0.543372678058359
1,0.0328515,"prob1",0.32377115303234,0.314032488015077,0.363959488315047,0.410369567826042
1,0.0328515,"prob2",0.128704800720282,0.106521098027696,0.140101411801322,0.172612813539688
1,0.065703,"prob0",0.547962543780207,0.457970708890273,0.50537941361357,0.54249326076465
1,0.065703,"prob1",0.324235563603686,0.314502871009047,0.364060845434844,0.410295674930026
1,0.065703,"prob2",0.129003647598272,0.106944608179218,0.140399808865221,0.172889016789307
1,0.0985545,"prob0",0.547170142621463,0.457443614068986,0.504642891128558,0.5416135786539
1,0.0985545,"prob1",0.324700317535536,0.314973631961953,0.364157549210038,0.410221786812474
1,0.0985545,"prob2",0.129303085868555,0.107369599151744,0.140698740512339,0.173165569684843
1,0.131406,"prob0",0.546377501913012,0.456916614042669,0.503906348898048,0.540733637208269
1,0.131406,"prob1",0.325165411438978,0.315444767318816,0.364254264221708,0.410147904155885
1,0.131406,"prob2",0.129603116654396,0.10779607391133,0.140998207476871,0.173442472544055
1,0.1642576,"prob0",0.545584622931977,0.456389708074993,0.503169788288928,0.539853439260597
1,0.1642576,"prob1",0.325630842471972,0.315916274036681,0.364350990759639,0.410074027632056
1,0.1642576,"prob2",0.129903742133028,0.108224036526551,0.141298211476828,0.1737197265831
1,0.1971091,"prob0",0.544791514141024,0.455862900171863,0.5024332174878,0.538972995711655
1,0.1971091,"prob1",0.326096602692869,0.316299878783181,0.364447728230809,0.41000015879536
1,0.1971091,"prob2",0.130204961870852,0.108653486955112,0.141598751558124,0.173997330538415
1,0.2299606,"prob0",0.543998176708856,0.455336189460105,0.501696638045654,0.538092309453443
1,0.2299606,"prob1",0.326562687582536,0.316651500705325,0.364584612661844,0.409926298727305
1,0.2299606,"prob2",0.130506778311463,0.109084428862151,0.141914358234267,0.174275285729257
1,0.2628121,"prob0",0.543204614165167,0.454809576605402,0.500960053843393,0.537211386084914
1,0.2628121,"prob1",0.327029090399675,0.31700331854272,0.364795705940273,0.409852448929972
1,0.2628121,"prob2",0.130809193114459,0.109516864415981,0.142240793639956,0.174553592681725
1,0.2956636,"prob0",0.542410829989069,0.454283062210289,0.500223468847018,0.53633023123226
1,0.2956636,"prob1",0.327495803618356,0.317355328252661,0.36503035978247,0.409778611095096
1,0.2956636,"prob2",0.131112208067052,0.109950795590636,0.142567869293937,0.174832251970984
1,0.3285151,"prob0",0.541616827610667,0.453756646816167,0.499486887104886,0.535448850548138
1,0.3285151,"prob1",0.327962818949178,0.317707525375037,0.365265065899208,0.409704787098079
1,0.3285151,"prob2",0.131415825081473,0.110386224168016,0.142895586203201,0.17511126422006
1,0.3613666,"prob0",0.540822610412622,0.453589564671164,0.498750312745002,0.534024043467281
1,0.3613666,"prob1",0.328430127360311,0.318388988648427,0.365514598807468,0.408943122762466
1,0.3613666,"prob2",0.13172004619237,0.113809631172165,0.143231482130742,0.17413177736049
1,0.3942181,"prob0",0.540028181731707,0.452704114902784,0.498013749972318,0.533685434423809
1,0.3942181,"prob1",0.328897719098435,0.318412462000529,0.365804910035918,0.409557189002166
1,0.3942181,"prob2",0.132024873554212,0.111261579710941,0.143582328296426,0.175670350321911
1,0.4270696,"prob0",0.53923354486035,0.45251777346594,0.497277203066067,0.532365917165238
1,0.4270696,"prob1",0.32936558370955,0.319209609397027,0.366095281280576,0.408861691335048
1,0.4270696,"prob2",0.132330309438683,0.114589439363653,0.143933890781976,0.174654232764988
1,0.4599212,"prob0",0.538438700628362,0.451982036664221,0.496540674135155,0.531536579151884
1,0.4599212,"prob1",0.329833711485049,0.319620263701811,0.366385707380364,0.408820980735554
1,0.4599212,"prob2",0.132636357164617,0.11498111849195,0.144275390964346,0.174915936054894
1,0.4927727,"prob0",0.537643657083077,0.451446409550587,0.495804172083426,0.53070706822849
1,0.4927727,"prob1",0.330302087781593,0.320031133013688,0.366676180159139,0.408780274016347
1,0.4927727,"prob2",0.132943017367102,0.115373980231394,0.144584477470959,0.175177956539704
1,2.9,"prob0",0.479054064113365,0.410991408637539,0.446904624857378,0.473655161550603
1,2.9,"prob1",0.364375181968633,0.348038590315991,0.387561222297487,0.417761409120209
1,2.9,"prob2",0.157284823376829,0.147916583255956,0.170027659206621,0.198123902544471
1,3,"prob0",0.476615626994605,0.409191656184871,0.444722033964189,0.471302266307297
1,3,"prob1",0.365737602155781,0.349114622861125,0.388199129582916,0.418500183156678
1,3,"prob2",0.158385596316654,0.149233944873875,0.171143952823851,0.199069067448841
1,3.1,"prob0",0.474177626003788,0.407393200173636,0.442541243800069,0.468950335105452
1,3.1,"prob1",0.367092214158259,0.350186919183494,0.38879828904656,0.419232049206231
1,3.1,"prob2",0.159494381486148,0.150534534754035,0.17226633722611,0.200018275455302
1,3.3,"prob0",0.469303310607117,0.40469969436726,0.438185360412208,0.464144961130468
1,3.3,"prob1",0.369776454416385,0.354016505220559,0.390082749919865,0.419314474812982
1,3.3,"prob2",0.161736401158194,0.153345160022606,0.17479075379929,0.201212961313069
1,5.5,"prob0",0.416045689991983,0.36588576326157,0.391631198924519,0.412812481304127
1,5.5,"prob1",0.396301313051234,0.375286536592815,0.403046329481523,0.438173192043091
1,5.5,"prob2",0.188782623393905,0.180592482894929,0.201639876951612,0.228322930815685
