"x","pname","y","lo","md","hi"
0.2628121,"prob0",0.578036787286333,0.563428885309098,0.595730567659861,0.62930091590502
0.2628121,"prob1",0.298120404046142,0.277913873336299,0.304224536318889,0.329308242649714
0.2628121,"prob2",0.121165042346825,0.0867466921563235,0.104686629277436,0.126223291208525
0.2956636,"prob0",0.577783978635287,0.56303489426899,0.595134229044523,0.628555258366764
0.2956636,"prob1",0.298343256622542,0.278315099465381,0.304531433392841,0.329467315761617
0.2956636,"prob2",0.121272009759208,0.0870183344909106,0.104984836542882,0.126378455750048
0.3285151,"prob0",0.577531084160801,0.562640799653568,0.594481472284896,0.627809007757829
0.3285151,"prob1",0.298566202183085,0.278716662918285,0.304838490547507,0.329640549072687
0.3285151,"prob2",0.121379076891572,0.0872907414668002,0.105287870072949,0.12653379225077
0.3613666,"prob0",0.577278094470744,0.562246596868202,0.593828384523944,0.627062171344931
0.3613666,"prob1",0.298789240081749,0.27911855944761,0.305145704193664,0.329813820849447
0.3613666,"prob2",0.121486247689851,0.087563913723236,0.105591681410864,0.126689302706676
0.3942181,"prob0",0.577024999359138,0.56185228088413,0.593174968762133,0.62631475677321
0.3942181,"prob1",0.299012369622197,0.279520784460975,0.30545052086634,0.329987129574118
0.3942181,"prob2",0.121593526440829,0.0878378518040156,0.105896270483595,0.126844989280306
0.4270696,"prob0",0.576771787830429,0.561457846251347,0.592521228069652,0.625566772056532
0.4270696,"prob1",0.299235590059186,0.279923333029751,0.305733836321504,0.330160473615061
0.4270696,"prob2",0.121700917763274,0.0881125561588209,0.106166682530397,0.127000854296699
0.4599212,"prob0",0.576518447352163,0.561063285910154,0.591867163593083,0.624818223288393
0.4599212,"prob1",0.29945890127986,0.280326201124553,0.305980073006484,0.330326488794391
0.4599212,"prob2",0.121808426926575,0.0883880279842596,0.106424019083878,0.12715690071466
0.4927727,"prob0",0.576264966963866,0.560668596008359,0.591273993033353,0.624069123748306
0.4927727,"prob1",0.299682301085834,0.280729380717606,0.306161803889825,0.330440022133831
0.4927727,"prob2",0.121916058532618,0.088664265868747,0.1066819038741,0.127313130222184
2.9,"prob0",0.556350875857046,0.526301229123561,0.551020117276234,0.570988380888552
2.9,"prob1",0.316230070600365,0.303089230594157,0.325242601996299,0.34350672574824
2.9,"prob2",0.130557867963674,0.110378416568524,0.126071233614879,0.142473917826903
3,"prob0",0.555423943958977,0.524853901365059,0.549228524540586,0.568731901717306
3,"prob1",0.31692214123424,0.303725034408282,0.325905934298056,0.344337418269102
3,"prob2",0.130968750880264,0.111524560740873,0.12697367571959,0.143028185919352
3.1,"prob0",0.554485570253119,0.523585239758466,0.54779436945322,0.56633610737093
3.1,"prob1",0.317614335613162,0.304360163357215,0.326323025834965,0.345164825024952
3.1,"prob2",0.131385484748222,0.112426923833288,0.1278050268751,0.143586976414913
3.2,"prob0",0.5535353776286,0.522312294554017,0.546238513569546,0.564170075958967
3.2,"prob1",0.31830662620639,0.304994563132284,0.326976359801942,0.345988785755124
3.2,"prob2",0.131808269093401,0.113335796796464,0.128671350106525,0.144150410361724
3.3,"prob0",0.55257300459865,0.521034956201804,0.544419913139574,0.562238498931223
3.3,"prob1",0.318998986369591,0.305628181280715,0.327684432233022,0.346809145851145
3.3,"prob2",0.132237298877541,0.114251216824233,0.129523933859138,0.144718606257613
5.5,"prob0",0.527650414134012,0.485925883075837,0.503240311509145,0.521445401687291
5.5,"prob1",0.334197454749394,0.324392845361507,0.343535398500172,0.356906100803583
5.5,"prob2",0.143653745191432,0.138540903386608,0.150514602405657,0.167198937247974
5.7,"prob0",0.52496361334004,0.482201284382404,0.499311838808658,0.51809519137823
5.7,"prob1",0.335570844730475,0.326429064646087,0.344774076504747,0.358310151934436
5.7,"prob2",0.144921871224596,0.140338986325073,0.152519270388712,0.169343584969616
5.9,"prob0",0.522195651516428,0.477685119577988,0.495990528924923,0.515089355174262
5.9,"prob1",0.33694196475936,0.327611595749186,0.346248543403069,0.359925397216003
5.9,"prob2",0.146236398674886,0.141905794277975,0.154583645664943,0.17344704552892
6,"prob0",0.520780567664486,0.475670668617568,0.494260168444918,0.513248975432509
6,"prob1",0.337626615314886,0.328539074754371,0.34717290677937,0.360768805868645
6,"prob2",0.146911651149962,0.142828658361965,0.155668971314308,0.174456666464754
6.1,"prob0",0.519344429517446,0.473996248579331,0.49252915498227,0.511406211443573
6.1,"prob1",0.338310630588653,0.329462565118772,0.347899618187756,0.361603622518698
6.1,"prob2",0.147599201372326,0.143760181494338,0.156714516018519,0.17546966374183
6.2,"prob0",0.5178870335443,0.472324634709136,0.490700039483542,0.509561091333913
6.2,"prob1",0.33899399094503,0.330381983954122,0.348573457273193,0.362429717331966
6.2,"prob2",0.148299267041108,0.144700474950937,0.157832292992681,0.176486014004819
6.3,"prob0",0.516408206044713,0.471602541118355,0.488912199774469,0.507831996626383
6.3,"prob1",0.339676678506026,0.332002033916454,0.349221093045845,0.36260395335969
6.3,"prob2",0.14901205614468,0.14592762515249,0.158976439197914,0.175517609557441
6.4,"prob0",0.514907803413826,0.469923371996676,0.487161125758837,0.506097210479409
6.4,"prob1",0.34035867716908,0.332728674271973,0.349865373851766,0.363373887550604
6.4,"prob2",0.149737766704214,0.146888482798764,0.160146428312476,0.176558409197053
6.5,"prob0",0.51338571239523,0.468242402824346,0.485409986976714,0.504352040554973
6.5,"prob1",0.341039972624141,0.333454453016388,0.350421312824308,0.364137011828697
6.5,"prob2",0.150476586508236,0.147857996757866,0.161253983504836,0.177602510672943
8.6,"prob0",0.476331779751983,0.430333201585563,0.446166273638618,0.466514047130889
8.6,"prob1",0.355165399119499,0.345912472770558,0.363545132175158,0.378504445884852
8.6,"prob2",0.169338703932882,0.17087025568984,0.18548665874781,0.20046715192577
8.9,"prob0",0.470239119028903,0.424114840688828,0.440279875141264,0.460692443868222
8.9,"prob1",0.357151819948689,0.347356710343449,0.365359551619302,0.381164077053169
8.9,"prob2",0.172613942886896,0.174150389933659,0.189222726202052,0.205126242138869
9,"prob0",0.468164034765471,0.422099586125733,0.438417008961366,0.458796866997625
9,"prob1",0.357812043825691,0.347959692180451,0.365921214263307,0.381717709357769
9,"prob2",0.173741493962172,0.17535165729516,0.190482103373692,0.206228793276378
9.1,"prob0",0.466066986894093,0.420088573486106,0.436596544093449,0.456893659089846
9.1,"prob1",0.358471297340438,0.348565923685392,0.36652469876572,0.382260853604131
9.1,"prob2",0.174887299950658,0.176563096077783,0.191748520728247,0.207334135641243
9.2,"prob0",0.463948102921728,0.418081858509522,0.434788490355035,0.454982898014148
9.2,"prob1",0.359129575780693,0.349175408124608,0.367129127163843,0.382793498367
9.2,"prob2",0.176051555364241,0.177784774013343,0.193001185464591,0.208442252312274
9.3,"prob0",0.461807544190907,0.416079494236757,0.432935718565376,0.453064674068049
9.3,"prob1",0.359786876352249,0.349788145290956,0.367648494646741,0.383315646194298
9.3,"prob2",0.177234441309399,0.178956165256233,0.194297459791813,0.209553128210663
9.4,"prob0",0.4596455058212,0.414081531024579,0.431074361774667,0.451139089916833
9.4,"prob1",0.360443198182642,0.350404131495951,0.368141035601827,0.383924335845034
9.4,"prob2",0.178436125079007,0.180078529049937,0.195606182673474,0.210666750136052
11.5,"prob0",0.409774502544928,0.374268016415273,0.391805807042653,0.410250875532997
11.5,"prob1",0.374005029950937,0.360481031922202,0.379066314357511,0.394302187725082
11.5,"prob2",0.208266367959511,0.209182757718461,0.22436007689131,0.237005012884068
11.8,"prob0",0.402048761732913,0.368495541828175,0.386490391286689,0.404238076124696
11.8,"prob1",0.375909072382677,0.361539284602632,0.380199469651509,0.395732044128798
11.8,"prob2",0.213286251218184,0.213724115623112,0.228652349137674,0.242003689595761
11.9,"prob0",0.399446043329816,0.366567539879664,0.384788579766692,0.402335810615512
11.9,"prob1",0.376541972029792,0.36051542685511,0.380509732631249,0.396435354520309
11.9,"prob2",0.215003924100284,0.214819560654058,0.230126048028421,0.24472197616743
12,"prob0",0.396830289973105,0.364603664167183,0.382955157874839,0.400645263091194
12,"prob1",0.377173992735327,0.360838395180167,0.380834309636418,0.396807083339741
12,"prob2",0.216743963023531,0.216346778250271,0.231668318470148,0.246389698892839
12.1,"prob0",0.394201960161288,0.362614044215659,0.381123488905905,0.398978564768433
12.1,"prob1",0.377805143792243,0.361159598694228,0.381385649111611,0.397170669361758
12.1,"prob2",0.218506449600095,0.217802128742742,0.233220775834296,0.247637576850915
12.2,"prob0",0.3915615392446,0.360626536592833,0.379293646256099,0.397314639860166
12.2,"prob1",0.378435436180636,0.36147905755198,0.38181139937617,0.397526203165813
12.2,"prob2",0.220291446995634,0.219022107491902,0.234783419274961,0.248887046092796
12.3,"prob0",0.388909538694303,0.358641250911454,0.377478584787145,0.395653515820729
12.3,"prob1",0.379064882552057,0.361796794324681,0.382203291936374,0.39802011617093
12.3,"prob2",0.22209899952254,0.220249837671023,0.236356242906327,0.250138108626985
14.6,"prob0",0.326010188646055,0.315401917542464,0.333036661794161,0.355862280258664
14.6,"prob1",0.393345543541736,0.367864512628705,0.390969188530242,0.415257337990528
14.6,"prob2",0.269857499883364,0.252175093973093,0.271189985187022,0.284769304081283
14.8,"prob0",0.320490373941871,0.311651129378171,0.330010622959262,0.352805252181936
14.8,"prob1",0.394573151504324,0.368199327125324,0.391763940126769,0.416599770445985
14.8,"prob2",0.27455735330061,0.255032011513916,0.27433943575143,0.288171622591068
14.9,"prob0",0.317734636742697,0.308305688426187,0.32825003175607,0.35155102052114
14.9,"prob1",0.395186328462108,0.36729719527133,0.392216120727822,0.421794510811724
14.9,"prob2",0.276938669338792,0.256151846382616,0.275626345434089,0.290961216882362
15,"prob0",0.314982402041049,0.306464637766201,0.326480075593574,0.350332302780392
15,"prob1",0.395799112186719,0.367352684193774,0.392665591124455,0.422473205624812
15,"prob2",0.279340681859536,0.257796942837849,0.277093514416162,0.292636442252005
15.1,"prob0",0.312234212299626,0.304628938319721,0.32489680972875,0.349119833187509
15.1,"prob1",0.396411521903329,0.367405787212411,0.393055692629321,0.423150030585645
15.1,"prob2",0.281763201581453,0.259251510374678,0.278462857384683,0.2943156469602
15.2,"prob0",0.30949060919661,0.302798661339471,0.323446413897054,0.347913465828321
15.2,"prob1",0.397023577283005,0.367456580629906,0.393418632147172,0.423790745810006
15.2,"prob2",0.284206026117937,0.260386093748183,0.280225990328661,0.295998841030239
15.3,"prob0",0.306752132305427,0.300973877469911,0.321779497800598,0.346713053467377
15.3,"prob1",0.397635298368914,0.367505141859443,0.393640261197679,0.424396891151767
15.3,"prob2",0.286668940626891,0.261361288555079,0.282149537545486,0.29768603557187
17.7,"prob0",0.243848950540039,0.256603555131834,0.280144972171922,0.30916867278381
17.7,"prob1",0.412270384300966,0.375001811078443,0.402912570743545,0.434746917341477
17.7,"prob2",0.351074261979448,0.29725824283904,0.325692330781972,0.349060719131834
17.8,"prob0",0.241392563299112,0.254768823917498,0.278428903870084,0.307884220645256
17.8,"prob1",0.412880545010646,0.375195730397992,0.403259336774518,0.43536215723652
17.8,"prob2",0.353941283467538,0.298478531652404,0.327478826551628,0.351644702224797
17.9,"prob0",0.238952511073139,0.251764610696018,0.27673174341729,0.307805490242944
17.9,"prob1",0.413490917714759,0.374514314403215,0.403606036536315,0.439764220695974
17.9,"prob2",0.356819536764025,0.299041699228001,0.32927052720385,0.35445886687411
18,"prob0",0.236529033966561,0.249833898774315,0.27521140255372,0.306339673432453
18,"prob1",0.414101518321742,0.374551972185642,0.403952721454967,0.440348650699696
18,"prob2",0.359708638057929,0.299812309300959,0.331163886242683,0.356960292038631
18.1,"prob0",0.234122330198948,0.247912952901187,0.273696325420485,0.304877769411816
18.1,"prob1",0.414712359593831,0.374589553677393,0.404313606368155,0.440933176031637
18.1,"prob2",0.362608237027192,0.300583844645428,0.333107063047689,0.359469684330791
18.2,"prob0",0.231732555361002,0.246001863739563,0.271976758783793,0.303419793798519
18.2,"prob1",0.415323450953726,0.374627096081267,0.404738069997868,0.441517828576281
18.2,"prob2",0.365518020011594,0.301356401721424,0.335008385361776,0.362161428478564
18.3,"prob0",0.229359821715695,0.244100699193814,0.27028446450474,0.301965762995672
18.3,"prob1",0.415934798285923,0.374664624819551,0.405162672844508,0.442102629635676
18.3,"prob2",0.368437713265096,0.302130045806757,0.336915173649259,0.364902310172178
