"x","qname","y","md","lo","hi"
0.215762391059261,"q0.05",20.2705018387867,18.70098907535,15.4672634995101,22.7652871088473
0.469436586135503,"q0.05",26.8517229602275,24.2016354375744,20.908055382834,28.6998118983201
0.827184368413302,"q0.05",36.1329873002502,32.2588899343271,27.8042240337084,37.2830592952176
1.77248952935019,"q0.05",47.9781007692,45.684552042242,39.3761837011876,51.1589979319556
1.71424148451077,"q0.05",48.5941490116822,46.1305875242444,39.9262154396785,51.8349115992793
2.7210978826749,"q0.05",37.9453432621362,35.9503146397815,31.1112843192668,40.2691207112132
2.85108668560235,"q0.05",36.5705439216409,34.3897658341286,29.6435547092142,38.9278080046878
3.90700411366308,"q0.05",25.402854470584,23.6869379762755,17.8938010511629,28.3136081640647
5.67305569230582,"q0.05",6.91401285153747,7.64932951587411,3.22866452913915,12.5993521523017
8.80710157705585,"q0.05",1.18014768170639,0.853647667330291,0.3156871067862,2.00763681294309
13.1362527010859,"q0.05",-0.283578032569313,-0.0792218523334158,-0.370524417344048,0.154472256381249
0.240615341756735,"q0.05",20.9152767793814,19.3108101799265,16.0422770451692,23.3606610582783
0.460945887824228,"q0.05",26.6314437038187,24.0204589323033,20.7309721409763,28.5091706900434
0.720983036876782,"q0.05",33.3777427395162,30.043953852395,25.8835476079514,34.772488161669
1.76009726558313,"q0.05",48.1091649505909,45.7566780334056,39.4932028801687,51.3027984750342
1.4647616319444,"q0.05",51.2327203966573,46.0179006281149,39.2100363103775,51.929444352205
2.24247933842932,"q0.05",43.0073520210685,40.8221371671498,35.9347445717993,45.6952354673131
3.14522599736998,"q0.05",33.4596411154001,31.4177024012358,26.3680107971495,35.6035517691082
4.33001910292337,"q0.05",20.9289250872993,19.6260214401447,12.8171970953313,24.1293398285332
6.4600711760667,"q0.05",5.04178175774875,4.14647720801157,1.78618560575736,7.48344991691357
8.56221637940275,"q0.05",1.28444012063106,0.973956833643831,0.346725594905119,2.26529107557109
9.99556813485174,"q0.05",0.673999999962614,0.379939998754348,0.0458929254217094,1.11809689418301
0.259452893149115,"q0.05",21.4039906237787,19.701370679768,16.4801511653145,23.8119309097589
0.496104248190866,"q0.05",27.5435780412021,24.7711814544467,21.4642400305973,29.2985795296485
0.970248325073397,"q0.05",39.8445809564056,35.410516434143,30.5892328211451,40.9153093855157
1.46676745438664,"q0.05",51.2115062363286,46.0624110754932,39.2444125075565,51.9420649122778
1.95084704105259,"q0.05",46.0917399146827,44.0150378312959,38.4338107176893,49.0930626121679
2.48377564501018,"q0.05",40.4553321879738,38.3651268452674,33.4880440090961,42.8443198381384
3.0087092387332,"q0.05",34.903482011662,32.6788978165204,27.8435304984252,37.1543945477806
4.2288851227654,"q0.05",21.9985474334236,20.7100042745331,14.0117533398644,25.2066927605417
6.09661637170375,"q0.05",5.90640437117685,5.60632857101702,2.29465132674416,9.51401582319404
8.07954887423505,"q0.05",1.49000000049514,1.31048763570968,0.432318787693701,3.32358617062228
11.6356673155051,"q0.05",0.173942474019128,0.123537314140231,0.0201231150411084,0.389959106702587
0.248202266915344,"q0.05",21.1121089092153,19.4721765562997,16.2188763597315,23.5424124185376
0.532986079715552,"q0.05",28.5004254199713,25.6165206110813,22.2334528859535,30.1266853776701
1.01252330920511,"q0.05",40.9413461134125,36.3449934243776,31.3830308879461,42.0943952731246
1.41117314198008,"q0.05",51.283756758026,45.3844021202297,38.2916257562577,51.1610323419135
1.96037799723549,"q0.05",45.9909377534539,43.9159089042966,38.3957253701435,48.9828967522068
2.40438038260363,"q0.05",41.2950395468979,39.1349603199106,34.2930974970112,43.7823747869111
3.20630065051872,"q0.05",32.8136978420744,30.85347077674,25.7174593762949,34.9153936683598
4.05432408006675,"q0.05",23.8447557185675,22.386616769191,16.0575763865459,26.9819296472385
6.28204924648621,"q0.05",5.46527811548607,4.68685453380321,2.0794779101782,8.12557590186737
8.35792856003182,"q0.05",1.37144282718565,1.07560504251451,0.371605147873547,2.74442979518023
12.1895428119022,"q0.05",0.00506877947401563,0.043204315270529,-0.0500832345695346,0.23628867566932
0.211117298062925,"q0.05",20.1499914174195,18.5976385549504,15.3604503856859,22.654009884812
0.568698984968023,"q0.05",29.4269466464379,26.481549378923,22.9782864445531,31.0034837739261
0.842652220938686,"q0.05",36.5342790347275,32.5917501038336,28.1243768982813,37.6487152007168
1.22129252531839,"q0.05",46.3575705474058,41.0883080109379,35.0374127209442,47.7402374074988
1.95889030717356,"q0.05",46.0066719957069,43.9313819708722,38.4016701244786,49.0000925772537
2.95200629293052,"q0.05",35.5031888382029,33.2747589404424,28.4951815789099,37.7985451627358
2.94272213640978,"q0.05",35.6013807745376,33.3735368391538,28.6018785157707,37.9040140241419
3.49741519568094,"q0.05",29.7347858465814,27.8285640423905,22.603592037985,32.0268689919848
5.45885772291715,"q0.05",8.9900000026178,9.16029831982368,4.09811125333913,14.3314920083467
9.25939833209464,"q0.05",0.987522190376666,0.68116366246719,0.237265256445116,1.60413143634091
15.848160640965,"q0.05",-1.11042434522298,-0.4297131156714,-1.62437253750715,0.155640615195566
0.25026537696333,"q0.05",21.1656334051523,19.5160568616332,16.2668989529065,23.5918360057942
0.532667853995639,"q0.05",28.4921695000952,25.6088616035508,22.2268159239443,30.1195402721058
1.25887259449668,"q0.05",47.3325327214364,41.9293578788544,35.6814676707257,48.7504751678233
1.54950401448696,"q0.05",50.3364603477605,46.5576600583923,40.5464751133119,51.7657082069174
2.12122053181636,"q0.05",44.2898203844942,42.1873468561684,37.1089075235177,47.1237594507828
2.50108082363342,"q0.05",40.2723075918324,38.2017236044911,33.312572652379,42.6398591693674
2.67990062974208,"q0.05",38.381057376638,36.413058875035,31.5764507537617,40.6992231307327
3.80690481107975,"q0.05",26.4615337712944,24.6705561241613,19.1414581936546,29.2184420033202
6.50079408939941,"q0.05",4.94490602174588,4.03150039983519,1.71109599983161,7.33001711946129
11.0287833275338,"q0.05",0.358978176592952,0.218229506565123,0.0230900034215648,0.667641781819932
15.3902940869067,"q0.05",-0.970823267200601,-0.363330860195018,-1.40558283484698,0.157260043864863
0.238514247066643,"q0.05",20.8607668251921,19.2651050216851,15.9933702912019,23.3103275160364
0.551439541942958,"q0.05",28.9791746097854,26.0606556929394,22.6183209845347,30.5654215100686
0.684447547724212,"q0.05",32.4298807277517,29.1664847411942,25.1937255138684,33.9087989490249
1.28759152576296,"q0.05",48.0776051034261,42.5613744787017,36.1736586175939,49.4562253039516
2.17391477938199,"q0.05",43.7325107149988,41.60544631101,36.6213106510521,46.5053256659574
2.13165218734515,"q0.05",44.1794921653136,42.0721504865867,37.0227128818835,47.0031826395921
3.68135495113381,"q0.05",27.7893855604971,25.9297097770741,20.6220083180914,30.3533326455233
5.34502246075312,"q0.05",10.1939547948421,10.2221751067403,4.63487189162324,15.3322975512305
4.7316205928235,"q0.05",16.6814710953624,15.5422634345406,7.48537910149502,20.5161158899998
8.93313815675116,"q0.05",1.12647084705974,0.794486897945909,0.296658173982849,1.90284806565785
12.2636615381536,"q0.05",-0.017529626126624,0.0304340422639022,-0.0705342897297551,0.230649881619851
0.26294373075874,"q0.05",21.4945555083982,19.7672843433606,16.568693417575,23.8955569467541
0.470766884169117,"q0.05",26.8862356764851,24.2300216479735,20.9358002725701,28.7296810109889
0.977315246817523,"q0.05",40.0279223271029,35.5673075204027,30.7219285260661,41.1124119479473
1.50455406383561,"q0.05",50.8118640818904,46.4547073324617,39.892007126226,51.9997051164095
2.01877150346218,"q0.05",45.373351068886,43.3166630971758,37.9554229449479,48.3079413008283
2.65150095018233,"q0.05",38.6814206375505,36.7112739949555,31.8971172240017,40.9957179215871
3.14576821213647,"q0.05",33.4539064945212,31.4126932083418,26.3622352655899,35.5973921601086
3.72830335420686,"q0.05",27.2928456116998,25.4731193129604,20.116232984339,29.9289490314203
6.07497445857484,"q0.05",5.95788831717797,5.69344773999229,2.31368187277964,9.70641913608409
8.19305786711018,"q0.05",1.44165845071736,1.21561417463311,0.41638400794157,3.08497836028582
